ID,NAME,TIME,P,CY,DONG,SIZE,F,LAT,LON,D_P,D_HS,D_R,D_U,D_HP,D_M,D_S,BRAND,N_H,N_D,HEAT,HIGHEST,LOWEST,PARK,YONG,GUN
11157,삼익,2011Q3,66800,1992,수서동,84.48,6,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11158,삼익,2012Q4,45000,1992,수서동,60,11,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,645,5,지역난방,15,15,1,224,16
11159,삼익,2012Q4,45000,1992,수서동,60,11,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,888,12,지역난방,12,12,0.64,0,0
11160,삼익,2012Q4,45000,1992,수서동,60,11,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,247,2,중앙난방,13,13,1.1,177,15
11161,삼익,2013Q3,38800,1992,수서동,49.2,1,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,645,5,지역난방,15,15,1,224,16
11162,삼익,2013Q3,38800,1992,수서동,49.2,1,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,888,12,지역난방,12,12,0.64,0,0
11163,삼익,2013Q3,38800,1992,수서동,49.2,1,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,247,2,중앙난방,13,13,1.1,177,15
11164,삼익,2006Q3,59700,1992,수서동,84.48,4,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11165,삼익,2006Q3,59700,1992,수서동,84.48,4,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11166,삼익,2006Q3,59700,1992,수서동,84.48,4,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11167,삼익,2011Q2,47500,1992,수서동,60,10,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11168,삼익,2011Q2,47500,1992,수서동,60,10,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11169,삼익,2011Q2,47500,1992,수서동,60,10,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11170,삼익,2006Q3,36000,1992,수서동,60,6,37.4896733,127.0544429,834.1249304,205.2994172,582.6632887,3320.467744,797.3071245,1045.964643,153.3778238,0,645,5,지역난방,15,15,1,224,16
11171,삼익,2006Q3,36000,1992,수서동,60,6,37.4896733,127.0544429,834.1249304,205.2994172,582.6632887,3320.467744,797.3071245,1045.964643,153.3778238,0,888,12,지역난방,12,12,0.64,0,0
11172,삼익,2006Q3,36000,1992,수서동,60,6,37.4896733,127.0544429,834.1249304,205.2994172,582.6632887,3320.467744,797.3071245,1045.964643,153.3778238,0,247,2,중앙난방,13,13,1.1,177,15
11173,삼익,2012Q1,50000,1992,수서동,60,9,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,645,5,지역난방,15,15,1,224,16
11174,삼익,2012Q1,50000,1992,수서동,60,9,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,888,12,지역난방,12,12,0.64,0,0
11175,삼익,2012Q1,50000,1992,수서동,60,9,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,247,2,중앙난방,13,13,1.1,177,15
11176,삼익,2011Q4,46400,1992,수서동,60,3,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11177,삼익,2011Q4,46400,1992,수서동,60,3,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11178,삼익,2011Q4,46400,1992,수서동,60,3,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11179,삼익,2012Q3,56000,1992,수서동,84.48,8,37.4861342,127.0358441,935.5516164,271.2220976,758.7183617,1742.071119,1183.953065,666.5268931,258.2356115,0,645,5,지역난방,15,15,1,224,16
11180,삼익,2012Q3,56000,1992,수서동,84.48,8,37.4861342,127.0358441,935.5516164,271.2220976,758.7183617,1742.071119,1183.953065,666.5268931,258.2356115,0,888,12,지역난방,12,12,0.64,0,0
11181,삼익,2012Q3,56000,1992,수서동,84.48,8,37.4861342,127.0358441,935.5516164,271.2220976,758.7183617,1742.071119,1183.953065,666.5268931,258.2356115,0,247,2,중앙난방,13,13,1.1,177,15
11182,삼익,2007Q1,44000,1992,수서동,84.48,5,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11183,삼익,2007Q1,44000,1992,수서동,84.48,5,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11184,삼익,2007Q1,44000,1992,수서동,84.48,5,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11185,삼익,2009Q4,50000,1992,수서동,60,3,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11186,삼익,2009Q4,50000,1992,수서동,60,3,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11187,삼익,2009Q4,50000,1992,수서동,60,3,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11188,삼익,2006Q3,59700,1992,수서동,84.48,4,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11189,삼익,2006Q3,59700,1992,수서동,84.48,4,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11190,삼익,2006Q3,59700,1992,수서동,84.48,4,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11191,삼익,2008Q1,83500,1983,도곡동,104.01,7,37.4880818,127.0543152,856.601126,312.8188879,499.1187598,3318.156265,879.5169099,1016.500431,322.0366888,0,645,5,지역난방,15,15,1,224,16
11192,삼익,2008Q1,83500,1983,도곡동,104.01,7,37.4880818,127.0543152,856.601126,312.8188879,499.1187598,3318.156265,879.5169099,1016.500431,322.0366888,0,888,12,지역난방,12,12,0.64,0,0
11193,삼익,2008Q1,83500,1983,도곡동,104.01,7,37.4880818,127.0543152,856.601126,312.8188879,499.1187598,3318.156265,879.5169099,1016.500431,322.0366888,0,247,2,중앙난방,13,13,1.1,177,15
11194,삼익,2008Q2,45300,1992,수서동,49.2,2,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11195,삼익,2008Q2,45300,1992,수서동,49.2,2,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11196,삼익,2008Q2,45300,1992,수서동,49.2,2,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11197,삼익,2011Q4,49750,1992,수서동,60,9,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11198,삼익,2011Q4,49750,1992,수서동,60,9,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11199,삼익,2011Q4,49750,1992,수서동,60,9,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11200,삼익,2007Q1,50500,1992,수서동,60,13,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11201,삼익,2007Q1,50500,1992,수서동,60,13,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11202,삼익,2007Q1,50500,1992,수서동,60,13,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11203,삼익,2011Q2,47000,1992,수서동,60,14,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,645,5,지역난방,15,15,1,224,16
11204,삼익,2011Q2,47000,1992,수서동,60,14,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,888,12,지역난방,12,12,0.64,0,0
11205,삼익,2011Q2,47000,1992,수서동,60,14,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,247,2,중앙난방,13,13,1.1,177,15
11206,삼익,2016Q1,77000,1992,수서동,84.48,3,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,645,5,지역난방,15,15,1,224,16
11207,삼익,2016Q1,77000,1992,수서동,84.48,3,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,888,12,지역난방,12,12,0.64,0,0
11208,삼익,2016Q1,77000,1992,수서동,84.48,3,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,247,2,중앙난방,13,13,1.1,177,15
11209,삼익,2008Q3,53000,1992,수서동,60,12,37.4868641,127.048877,512.4588764,496.0718892,0,2854.895784,696.4934785,1486.277191,198.5113429,0,645,5,지역난방,15,15,1,224,16
11210,삼익,2008Q3,53000,1992,수서동,60,12,37.4868641,127.048877,512.4588764,496.0718892,0,2854.895784,696.4934785,1486.277191,198.5113429,0,888,12,지역난방,12,12,0.64,0,0
11211,삼익,2008Q3,53000,1992,수서동,60,12,37.4868641,127.048877,512.4588764,496.0718892,0,2854.895784,696.4934785,1486.277191,198.5113429,0,247,2,중앙난방,13,13,1.1,177,15
11212,삼익,2007Q3,43300,1992,수서동,49.2,5,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11213,삼익,2007Q3,43300,1992,수서동,49.2,5,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11214,삼익,2007Q3,43300,1992,수서동,49.2,5,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11215,삼익,2017Q1,92500,1983,도곡동,104.01,8,37.4891499,127.0487982,356.8086643,339.2342562,254.5492723,2824.279162,460.0078092,1516.604995,308.1319541,0,645,5,지역난방,15,15,1,224,16
11216,삼익,2017Q1,92500,1983,도곡동,104.01,8,37.4891499,127.0487982,356.8086643,339.2342562,254.5492723,2824.279162,460.0078092,1516.604995,308.1319541,0,888,12,지역난방,12,12,0.64,0,0
11217,삼익,2017Q1,92500,1983,도곡동,104.01,8,37.4891499,127.0487982,356.8086643,339.2342562,254.5492723,2824.279162,460.0078092,1516.604995,308.1319541,0,247,2,중앙난방,13,13,1.1,177,15
11218,삼익,2006Q3,29800,1992,수서동,49.2,2,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11219,삼익,2006Q3,29800,1992,수서동,49.2,2,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11220,삼익,2006Q3,29800,1992,수서동,49.2,2,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11221,삼익,2011Q2,50200,1992,수서동,60,14,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11222,삼익,2011Q2,50200,1992,수서동,60,14,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11223,삼익,2011Q2,50200,1992,수서동,60,14,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11224,삼익,2016Q4,126400,1983,도곡동,153.71,10,37.4891499,127.0487982,356.8086643,339.2342562,254.5492723,2824.279162,460.0078092,1516.604995,308.1319541,0,645,5,지역난방,15,15,1,224,16
11225,삼익,2016Q4,126400,1983,도곡동,153.71,10,37.4891499,127.0487982,356.8086643,339.2342562,254.5492723,2824.279162,460.0078092,1516.604995,308.1319541,0,888,12,지역난방,12,12,0.64,0,0
11226,삼익,2016Q4,126400,1983,도곡동,153.71,10,37.4891499,127.0487982,356.8086643,339.2342562,254.5492723,2824.279162,460.0078092,1516.604995,308.1319541,0,247,2,중앙난방,13,13,1.1,177,15
11227,삼익,2013Q3,45000,1992,수서동,60,9,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,645,5,지역난방,15,15,1,224,16
11228,삼익,2013Q3,45000,1992,수서동,60,9,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,888,12,지역난방,12,12,0.64,0,0
11229,삼익,2013Q3,45000,1992,수서동,60,9,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,247,2,중앙난방,13,13,1.1,177,15
11230,삼익,2007Q2,51150,1992,수서동,60,7,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11231,삼익,2007Q2,51150,1992,수서동,60,7,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11232,삼익,2007Q2,51150,1992,수서동,60,7,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11233,삼익,2006Q3,40000,1992,수서동,60,8,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,645,5,지역난방,15,15,1,224,16
11234,삼익,2006Q3,40000,1992,수서동,60,8,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,888,12,지역난방,12,12,0.64,0,0
11235,삼익,2006Q3,40000,1992,수서동,60,8,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,247,2,중앙난방,13,13,1.1,177,15
11236,삼익,2014Q4,65900,1992,수서동,84.48,12,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11237,삼익,2014Q4,65900,1992,수서동,84.48,12,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11238,삼익,2014Q4,65900,1992,수서동,84.48,12,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11239,삼익,2007Q3,79500,1992,수서동,60,3,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,645,5,지역난방,15,15,1,224,16
11240,삼익,2007Q3,79500,1992,수서동,60,3,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,888,12,지역난방,12,12,0.64,0,0
11241,삼익,2007Q3,79500,1992,수서동,60,3,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,247,2,중앙난방,13,13,1.1,177,15
11242,삼익,2006Q2,38900,1992,수서동,60,4,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,645,5,지역난방,15,15,1,224,16
11243,삼익,2006Q2,38900,1992,수서동,60,4,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,888,12,지역난방,12,12,0.64,0,0
11244,삼익,2006Q2,38900,1992,수서동,60,4,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,247,2,중앙난방,13,13,1.1,177,15
11245,삼익,2007Q3,52000,1992,수서동,60,3,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,645,5,지역난방,15,15,1,224,16
11246,삼익,2007Q3,52000,1992,수서동,60,3,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,888,12,지역난방,12,12,0.64,0,0
11247,삼익,2007Q3,52000,1992,수서동,60,3,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,247,2,중앙난방,13,13,1.1,177,15
11248,삼익,2007Q1,40700,1992,수서동,49.2,2,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11249,삼익,2007Q1,40700,1992,수서동,49.2,2,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11250,삼익,2007Q1,40700,1992,수서동,49.2,2,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11251,삼익,2016Q4,93000,1983,도곡동,104.01,11,37.4904585,127.0398285,460.0552326,448.4658633,207.553043,2028.697202,628.0437257,1191.682517,715.1416233,0,645,5,지역난방,15,15,1,224,16
11252,삼익,2016Q4,93000,1983,도곡동,104.01,11,37.4904585,127.0398285,460.0552326,448.4658633,207.553043,2028.697202,628.0437257,1191.682517,715.1416233,0,888,12,지역난방,12,12,0.64,0,0
11253,삼익,2016Q4,93000,1983,도곡동,104.01,11,37.4904585,127.0398285,460.0552326,448.4658633,207.553043,2028.697202,628.0437257,1191.682517,715.1416233,0,247,2,중앙난방,13,13,1.1,177,15
11254,삼익,2010Q1,83700,1983,도곡동,104.01,8,37.4881653,127.0511386,589.8387837,268.670309,246.7560059,3037.713275,667.6992063,1295.87349,419.2172228,0,645,5,지역난방,15,15,1,224,16
11255,삼익,2010Q1,83700,1983,도곡동,104.01,8,37.4881653,127.0511386,589.8387837,268.670309,246.7560059,3037.713275,667.6992063,1295.87349,419.2172228,0,888,12,지역난방,12,12,0.64,0,0
11256,삼익,2010Q1,83700,1983,도곡동,104.01,8,37.4881653,127.0511386,589.8387837,268.670309,246.7560059,3037.713275,667.6992063,1295.87349,419.2172228,0,247,2,중앙난방,13,13,1.1,177,15
11257,삼익,2014Q2,43000,1992,수서동,60,1,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,645,5,지역난방,15,15,1,224,16
11258,삼익,2014Q2,43000,1992,수서동,60,1,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,888,12,지역난방,12,12,0.64,0,0
11259,삼익,2014Q2,43000,1992,수서동,60,1,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,247,2,중앙난방,13,13,1.1,177,15
11260,삼익,2013Q3,44500,1992,수서동,60,2,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,645,5,지역난방,15,15,1,224,16
